click_interval_ms,fixed_coordination_ratio,ip_session_count,request_frequency_per_min,mouse_movement_pixesl,tickets_per_person,captcha_bypass_attempts,user_agent_anomaly,api_call_ratio,click_sequence_entropy,session_duration_sec,page_refresh_rate,cart_abandonment_rate,success_rate,keyboard_interval_ms,is_bot
516.6277,0.4,0.0,7.708,3095.4885,3.0,3.0,0.0,0.1367,3.5652,579.9288,2.0,0.6,0.354,312.4813,0
616.6467,0.4,1.0,14.6478,200.0,3.0,1.0,0.0,0.1155,4.0816,395.3752,1.0,0.6,0.2156,156.0703,0
467.5261,0.1633,2.2297,0.4347,7634.6911,1.2402,0.0,0.0,0.2427,2.1484,198.0038,0.7645,0.1835,0.2184,103.5144,0
511.4236,0.0,2.0,10.2396,2535.0825,1.0,3.0,0.0,0.0946,1.8518,235.944,1.0,0.2798,0.2443,398.0299,0
624.8492,0.4,4.0,3.2566,856.853,2.0,0.0,0.0,0.1141,2.4763,283.6018,2.0,0.1434,0.3596,146.3395,0
319.4591,0.0,3.0,13.9984,3191.7545,4.0,5.0,0.0,0.113,1.7755,432.0282,2.0,0.3108,0.4098,491.0285,0
385.2257,0.4,1.0,3.7439,2256.6916,2.0,0.0,0.0,0.093,2.3636,357.8593,1.0,0.4896,0.4364,330.7144,0
473.0144,0.0,0.6022,3.8672,130.0486,2.8298,0.0,0.0,0.285,6.6995,257.4424,0.0,0.6823,0.3386,55.4767,0
575.0928,0.4,4.0,6.3427,1383.9453,1.0,1.0,0.0,0.2214,2.8674,512.035,0.0,0.6,0.3415,361.9489,0
697.0655,0.4,2.0,5.3191,2590.9457,3.0,0.0,0.0,0.1688,3.0953,282.7471,2.0,0.1504,0.2323,251.7736,0
637.0211,0.3775,2.187,13.9624,2790.7813,1.3026,0.8982,0.0,0.0667,5.2206,234.9923,3.5119,0.1518,0.1166,448.9922,0
266.0105,0.4,3.0,9.1177,1842.6211,0.0,0.0,0.0,0.217,3.7335,590.6291,1.0,0.6,0.2672,292.5002,0
1118.1858,0.0,1.0,9.1129,1911.8717,3.0,0.0,0.0,0.0463,3.5385,413.7215,2.0,0.5629,0.5084,85.752,0
283.7235,0.2589,2.8726,4.7389,360.7554,2.0822,1.2091,0.0,0.4619,4.6787,661.3555,0.6098,0.2247,0.2355,349.165,0
439.9351,0.0,3.5966,6.0236,1739.0507,1.2581,0.9383,0.0,0.084,1.6471,395.1242,0.9805,0.404,0.8439,435.1309,0
142.7114,0.4,1.0,6.9236,2270.0364,2.0,3.0,0.0,0.1211,2.7614,271.0367,1.0,0.3978,0.2832,596.4851,0
313.136,0.0,0.0,12.712,2660.3855,0.0,1.0,0.0,0.1277,3.0273,425.642,0.0,0.5866,0.2615,268.2666,0
185.0965,0.4,1.0,4.1657,1541.3267,1.0,0.0,0.0,0.096,4.3976,595.744,4.0,0.4333,0.2724,246.0984,0
540.0276,0.4,1.0,8.7195,2125.9631,1.0,0.0,0.0,0.1108,3.5653,245.4085,0.0,0.6,0.05,341.9974,0
691.9642,0.0,1.0,7.8486,930.4609,1.0,1.0,1.0,0.0962,1.7649,678.4953,0.0,0.5682,0.434,414.1477,0
280.1781,0.4,1.0,8.9065,200.0,1.0,0.0,0.0,0.1242,2.3617,506.494,0.0,0.0671,0.4508,541.6235,0
162.7342,0.0,6.1517,3.023,1983.7516,1.4039,0.7211,0.0,0.0307,0.9827,66.6173,1.6214,0.9141,0.1843,221.5988,0
544.4554,0.0,2.0,5.158,2437.5045,0.0,0.0,0.0,0.2408,2.0538,321.0175,1.0,0.2861,0.2582,235.1282,0
80.0,0.4,0.0,9.6576,709.5946,2.0,2.0,0.0,0.1747,3.7551,110.4006,0.0,0.1825,0.4607,317.4048,0
148.2942,0.4,4.0,10.4563,1978.913,5.0,0.0,0.0,0.1412,3.543,57.0145,1.0,0.292,0.3136,168.6123,0
633.6067,0.0,1.8144,7.2047,2137.0973,1.0851,1.1527,0.0,0.0833,1.5605,231.2243,0.3854,0.271,0.4028,215.8873,0
406.8569,0.4,1.0,3.5912,1678.3988,2.0,1.0,0.0,0.1772,1.2549,796.373,1.0,0.3774,0.5267,30.0,0
333.0696,0.4,2.0,6.6193,613.5214,1.0,1.0,0.0,0.0623,3.7282,877.1758,2.0,0.3396,0.2283,30.0,0
439.1155,0.4,0.0,10.6176,926.6522,2.0,1.0,0.0,0.2794,2.4491,664.1217,4.0,0.6,0.1339,515.7968,0
793.3941,0.0,4.0,10.1861,3694.4243,4.0,2.0,0.0,0.0677,4.0299,232.6814,0.0,0.6,0.164,176.9979,0
244.1968,0.4,3.0,1.0,2347.6929,2.0,0.0,0.0,0.2408,2.8437,383.6558,3.0,0.3176,0.2421,281.2278,0
516.5962,0.4,2.0,9.2656,1906.5925,1.0,0.0,0.0,0.1747,3.7444,286.7587,0.0,0.2558,0.3843,322.7195,0
80.0,0.0,1.0,14.1712,3386.5943,0.0,2.0,0.0,0.1345,1.9193,597.3706,2.0,0.2115,0.5776,115.092,0
880.0063,0.4,2.0,7.6572,2446.9782,2.0,3.0,0.0,0.1418,2.9427,380.301,0.0,0.3426,0.4079,71.5182,0
517.368,0.4,2.0,8.8727,1677.4356,2.0,1.0,0.0,0.1397,1.4381,465.8594,0.0,0.1453,0.1306,304.1344,0
381.0114,0.0,0.0,9.1407,584.942,3.0,0.0,0.0,0.054,3.724,642.5184,1.0,0.4799,0.533,269.6741,0
605.2119,0.0,3.0,4.6036,294.1339,2.0,0.0,0.0,0.1035,1.1438,450.6835,4.0,0.197,0.1349,109.8981,0
747.2438,0.4,3.0,9.4642,2032.6313,2.0,0.0,0.0,0.0048,2.6544,423.7777,1.0,0.245,0.4774,223.1132,0
1273.6674,0.2666,0.886,7.3989,3427.7541,0.7942,1.121,0.0,0.0318,5.1864,234.7124,0.8376,0.4025,0.6326,665.4979,0
844.8917,0.0,2.0,10.8339,3055.7176,0.0,0.0,0.0,0.0774,2.3304,588.2737,0.0,0.6,0.2927,447.1119,0
463.0021,0.0,4.0,6.7757,2327.4474,3.0,1.0,0.0,0.1774,3.696,399.5639,4.0,0.4592,0.2894,221.5915,0
443.7006,0.0,1.5169,8.9981,2141.0191,0.0,3.6479,0.0,0.1909,4.9711,153.35,1.2397,0.6323,0.4839,625.0373,0
233.2852,0.4,2.0,12.6264,2588.1548,2.0,1.0,0.0,0.1034,1.8456,232.5511,2.0,0.5533,0.4293,76.5389,0
377.5846,0.625,7.5999,5.4986,1440.6469,0.0,0.0,0.0,0.1244,0.6626,523.2329,1.521,0.3401,0.3586,127.4686,0
513.2704,0.4,4.0,9.0387,673.9483,2.0,0.0,1.0,0.2226,2.6626,30.0,2.0,0.5589,0.1722,415.5064,0
575.674,0.7287,2.8305,4.8424,1173.454,2.4959,0.6595,1.9866,0.0685,4.3649,614.2681,0.913,0.0615,0.3306,284.8808,0
80.0,0.0,1.0,9.7744,2120.2319,2.0,1.0,0.0,0.1901,3.9479,581.9377,4.0,0.2982,0.1266,189.0272,0
351.9021,0.4,2.0,6.9581,1875.1753,0.0,2.0,0.0,0.0441,2.9464,520.6897,1.0,0.5784,0.1629,256.996,0
500.0055,0.0,0.0,9.2905,1885.5309,2.0,1.0,1.0,0.1657,2.3461,492.2486,0.0,0.4503,0.5228,392.1107,0
859.8923,0.4,2.0,7.771,1742.6492,2.0,0.0,0.0,0.1987,1.4519,493.4,1.0,0.4564,0.4475,341.2424,0
490.9513,0.4,3.0,2.896,3069.3558,4.0,0.0,0.0,0.0814,4.1763,398.136,4.0,0.4718,0.4924,307.7398,0
891.5357,0.5367,1.7501,5.6057,417.2666,0.6304,0.0,1.4772,0.0557,2.0266,1196.1831,1.6617,0.5285,0.7405,90.3461,0
440.7197,0.2168,2.2691,7.6155,2861.6492,6.1391,1.8606,0.596,0.2386,1.076,892.211,0.0,0.2721,0.2531,423.898,0
740.1385,0.4,3.0,8.8387,1855.0685,3.0,0.0,0.0,0.0905,3.3167,517.1794,2.0,0.2525,0.2443,156.984,0
717.4074,0.4,3.0,11.8081,1050.932,2.0,1.0,0.0,0.1668,1.0,521.9341,1.0,0.4018,0.3536,421.2223,0
662.6666,0.4,1.0,1.0,2955.8662,2.0,3.0,0.0,0.1008,1.9709,77.2944,0.0,0.5781,0.2821,144.3024,0
383.8,0.4261,0.0,8.283,2613.4475,1.8951,0.8455,0.0,0.2434,2.0512,802.1931,0.0,0.4474,0.392,459.1088,0
839.7497,0.4,1.0,12.2629,977.0788,2.0,1.0,0.0,0.0556,2.5419,604.1152,0.0,0.5692,0.5669,160.0915,0
55.28,0.3786,3.2246,14.9287,5684.06,3.1999,0.6113,0.6047,0.0692,3.9404,342.2035,3.3582,0.2892,0.0779,318.6342,0
1078.2109,0.4,3.0,4.2267,2925.0557,3.0,0.0,0.0,0.0704,2.7456,419.6756,1.0,0.285,0.4993,170.1342,0
777.7466,0.4,1.0,7.3765,1237.4892,4.0,1.0,1.0,0.1019,3.7738,482.6652,1.0,0.4797,0.4935,190.6037,0
383.1142,0.4,4.0,11.1497,2301.4975,3.0,2.0,0.0,0.0375,2.3447,736.7071,0.0,0.1848,0.5959,300.2348,0
80.0,0.4,3.0,5.3303,1339.5303,2.0,0.0,1.0,0.2591,1.8982,599.7925,2.0,0.5281,0.1426,289.9947,0
766.4537,0.0,2.0,7.0795,2557.4659,2.0,0.0,0.0,0.0685,1.5932,628.2535,1.0,0.1789,0.4135,50.187,0
380.6476,0.4,2.0,5.5964,2143.983,5.0,1.0,0.0,0.0249,1.6232,453.9,0.0,0.6,0.3889,306.8234,0
708.6764,0.4,0.0,10.2959,2187.543,1.0,0.0,0.0,0.0722,3.9177,479.4454,2.0,0.2642,0.4745,181.4597,0
618.638,0.4,0.0,8.5705,894.7976,3.0,0.0,0.0,0.1242,1.4003,373.0803,2.0,0.3697,0.4966,240.996,0
999.7198,0.336,3.797,10.0422,2556.2479,2.591,2.0385,0.0,0.1055,2.1536,443.1194,0.0,0.0929,0.3305,772.1796,0
472.784,0.0,2.0,1.0,2890.9725,2.0,0.0,0.0,0.0231,3.5388,226.3332,2.0,0.4059,0.3221,128.976,0
549.5155,0.4,2.0,15.3283,3306.4987,1.0,0.0,0.0,0.0515,1.0031,146.7855,3.0,0.2884,0.5467,228.0061,0
829.4958,0.4,2.0,5.1869,2634.7682,3.0,0.0,0.0,0.0478,1.8366,505.1945,2.0,0.3531,0.4994,76.3895,0
462.2663,0.4,1.0,2.6623,1025.4403,1.0,2.0,0.0,0.0742,2.9176,30.0,0.0,0.478,0.1591,142.9656,0
482.8201,0.4,2.0,2.6146,2361.3114,1.0,0.0,0.0,0.1127,1.0,557.1021,0.0,0.449,0.2118,59.3969,0
754.9377,0.0,3.0,3.2562,1927.6851,3.0,1.0,0.0,0.0755,1.7559,566.4811,2.0,0.1896,0.1621,97.4227,0
488.1631,0.3292,0.7782,17.0677,3383.9626,3.8906,0.0,0.0,0.3843,4.3193,259.1454,0.0,0.5631,0.2659,302.6462,0
551.1153,0.4,2.0,5.2861,4024.3304,1.0,0.0,0.0,0.1129,3.6526,590.8781,2.0,0.304,0.5649,514.5661,0
798.8203,0.0962,1.9739,1.8486,1585.1764,10.0087,0.0,0.0,0.0881,2.4117,878.7771,1.6459,0.8736,0.1396,558.9842,0
80.0,0.0,4.0,14.7676,1107.8542,4.0,2.0,0.0,0.0459,2.1391,392.5981,0.0,0.1964,0.3689,99.9699,0
260.5253,0.4,2.0,10.3081,283.8305,1.0,1.0,0.0,0.1611,1.8349,451.3975,3.0,0.1366,0.2649,168.8205,0
447.87,0.4,5.0,14.0635,345.5817,1.0,1.0,0.0,0.1856,2.1483,584.4572,1.0,0.591,0.5669,128.65,0
497.3498,0.0,5.0,9.6518,2186.9583,1.0,1.0,0.0,0.1722,3.805,427.4276,0.0,0.3976,0.4844,149.766,0
824.6542,0.0,5.0966,2.7047,3915.746,1.4848,0.0,0.0,0.1588,0.8318,469.9558,1.7899,0.0639,0.2275,146.6045,0
698.2655,0.7174,3.708,10.5849,539.9534,0.0,1.2167,0.0,0.0737,0.9418,643.4744,0.7369,0.6234,0.5708,59.6118,0
1579.1138,0.3981,0.9098,2.7901,3811.011,3.7864,0.8354,0.0,0.0664,2.4928,323.0135,3.7714,0.3666,0.4789,417.7486,0
942.3108,0.0,3.6558,1.4847,295.8107,2.5157,0.9669,0.0,0.2709,1.3003,640.8129,0.0,0.4791,0.8554,353.0757,0
830.1314,0.4,2.0,8.3988,3645.392,2.0,1.0,0.0,0.1865,3.4053,396.573,4.0,0.4269,0.4707,483.3047,0
459.8028,0.491,4.1603,14.8923,6132.3936,1.5564,0.0,0.0,0.2439,1.2891,85.0541,3.5415,0.0386,0.4938,750.3325,0
820.1116,0.0,2.9726,8.0505,301.287,1.626,0.0,0.0,0.0847,1.1741,52.0172,0.0,0.4399,0.2094,422.5763,0
410.6323,0.4,2.0,2.0841,2404.6885,3.0,0.0,0.0,0.2724,2.9277,572.8777,1.0,0.2361,0.7,168.9628,0
764.4318,0.4,1.0,8.7511,1819.0261,0.0,1.0,0.0,0.1125,1.3659,253.8908,0.0,0.3913,0.5446,30.0,0
430.1233,0.4,4.0,1.0,1499.5994,2.0,1.0,0.0,0.1977,1.0609,203.0524,1.0,0.5325,0.3217,263.7838,0
579.1375,0.0,3.0,14.0799,2098.7631,2.0,1.0,0.0,0.0434,3.308,617.6676,1.0,0.455,0.4876,108.6354,0
241.8098,0.4,3.0,14.0945,3973.4998,5.0,0.0,0.0,0.166,4.8,609.752,0.0,0.4664,0.6545,30.0,1
894.0966,0.6345,1.6249,13.2121,83.7497,3.0577,0.8119,1.2509,0.0665,2.4252,368.9421,2.4731,0.5785,0.0938,268.3441,0
438.9321,0.4,2.0,8.0027,200.0,1.0,1.0,0.0,0.0572,3.9926,261.5423,1.0,0.0599,0.5313,258.8424,0
457.9308,0.0,1.0,6.1604,1812.9389,1.0,0.0,1.0,0.2164,2.1125,447.6703,2.0,0.6,0.1631,288.5945,0
810.3096,0.4,2.0,5.2779,3209.2929,3.0,1.0,0.0,0.0865,2.3846,391.8484,0.0,0.4335,0.3877,306.031,0
568.7997,0.4,0.0,7.6052,200.0,2.0,2.0,0.0,0.0698,2.4358,280.8509,1.0,0.0854,0.187,30.0,0
421.1144,0.0,1.0,7.9408,439.199,1.0,2.0,0.0,0.0242,2.9126,505.8905,1.0,0.1387,0.3421,152.0018,0
476.1177,0.4,3.0,3.3022,380.8326,2.0,2.0,0.0,0.1967,2.3944,599.1792,0.0,0.238,0.7,142.1901,0
285.5462,0.4,3.0,8.5696,1522.6666,7.0,1.0,0.0,0.0423,3.8731,74.2742,2.0,0.3959,0.5205,330.6045,0
1383.4976,0.0,0.0,17.7712,4797.1086,2.0,0.0,0.0,0.1286,3.1619,608.9884,2.0,0.2742,0.438,275.4189,0
607.9353,0.0,2.0,9.2787,3409.1479,0.0,0.0,0.0,0.1321,4.3323,367.669,2.0,0.431,0.3214,258.3319,0
884.2314,0.4,3.0,1.3529,2651.9551,4.0,0.0,0.0,0.2167,4.1609,660.041,0.0,0.3952,0.3458,331.8157,0
508.7882,0.4,1.0,5.4164,1784.0476,2.0,1.0,0.0,0.1473,3.9311,627.1631,0.0,0.1988,0.4504,516.7526,0
1026.5492,0.7434,6.3582,15.5773,2308.7757,1.9381,0.0,0.0,0.1078,1.4512,1028.4908,1.1156,1.1885,0.5281,62.8043,0
514.3741,0.4,5.0,4.7002,849.3695,3.0,0.0,0.0,0.1716,3.6023,315.1004,2.0,0.2445,0.3427,197.7541,0
779.0704,0.0,0.0,13.8983,1776.776,2.0,1.0,0.0,0.0244,1.0,442.2284,1.0,0.4674,0.4742,30.0,0
549.1969,0.4,5.0,9.7059,1336.4362,0.0,3.0,0.0,0.3,3.3391,874.1095,4.0,0.3422,0.2241,378.675,0
80.0,0.4,2.0,15.2602,200.0,1.0,1.0,0.0,0.1692,2.2297,567.3554,4.0,0.4184,0.307,91.5467,0
524.8406,0.0,1.0,7.7494,1457.9647,1.0,1.0,0.0,0.0595,3.8084,414.7834,1.0,0.1015,0.1877,229.2111,0
718.4683,0.4,4.0,5.6004,2234.6452,6.0,1.0,0.0,0.0869,3.361,725.3799,6.0,0.1709,0.3523,253.1639,0
135.181,0.4,3.0,13.4857,2197.1064,4.0,1.0,0.0,0.1121,4.2881,398.5808,1.0,0.4905,0.1504,306.0996,0
598.4671,0.4,4.0,12.9226,200.0,1.0,0.0,0.0,0.1221,4.3369,248.8263,1.0,0.4482,0.3626,232.3164,0
409.2647,0.4,3.0,12.4887,630.5625,5.0,0.0,0.0,0.0607,2.3763,293.3014,1.0,0.1619,0.355,492.2083,0
1164.4065,0.0,0.8927,1.1432,5294.2224,1.0795,5.9936,0.5779,0.1627,4.3958,349.3948,3.1764,0.4569,0.29,124.2691,0
444.6052,0.0,4.0,2.0373,2164.5601,0.0,3.0,0.0,0.1963,3.0983,259.8787,0.0,0.1929,0.396,197.5379,0
425.5678,0.4,1.0,13.5702,1226.5813,2.0,0.0,0.0,0.1003,3.856,642.3393,2.0,0.2319,0.4784,243.2569,0
583.5724,0.4,3.0,9.7608,1864.1793,3.0,0.0,0.0,0.1653,1.8063,379.2509,0.0,0.6,0.2685,184.6449,0
941.2447,0.0,3.0,3.0767,3025.9809,2.0,0.0,0.0,0.0224,1.0,235.282,2.0,0.1398,0.2828,325.4635,0
698.7945,0.0,2.0,1.0,2611.7206,1.0,0.0,0.0,0.0379,1.3231,410.5503,1.0,0.1952,0.6694,136.0047,0
543.7532,0.4,2.0,16.2847,1799.0127,2.0,1.0,0.0,0.0475,3.6525,565.1678,1.0,0.4426,0.2815,209.4852,0
480.1344,0.0,3.0,2.9234,1664.3316,3.0,0.0,0.0,0.0198,4.0664,206.4971,2.0,0.5186,0.5693,410.7949,0
313.6721,0.4,5.0,10.7681,1986.0202,1.0,1.0,0.0,0.2725,1.1918,433.1105,0.0,0.2742,0.327,217.0534,0
195.7802,0.4,3.0,4.1017,1259.906,5.0,1.0,0.0,0.0713,4.3926,475.8242,3.0,0.2906,0.1796,353.6871,0
80.0,0.0,2.0,15.3515,3863.1097,2.0,3.0,0.0,0.0694,2.2354,466.9535,1.0,0.2358,0.4156,600.0,0
502.9257,0.4,1.0,14.3795,2199.3784,1.0,1.0,0.0,0.0115,1.9419,93.3115,0.0,0.3847,0.6774,386.7247,0
749.3897,0.4674,0.0,20.2879,2451.9624,1.7881,0.0,0.0,0.2816,1.4778,176.8839,0.0,0.5427,0.2987,513.6102,0
192.7611,0.4,1.0,1.056,1970.0818,1.0,1.0,0.0,0.0405,2.6128,229.5007,1.0,0.2431,0.3892,106.0309,0
587.7309,0.4,3.0,6.5552,2792.2355,3.0,0.0,0.0,0.1011,2.6091,30.0,1.0,0.3571,0.6093,92.4387,0
419.0602,0.4,1.0,5.5625,3560.6114,3.0,0.0,0.0,0.113,3.3171,505.5019,1.0,0.32,0.3385,310.954,0
382.2261,0.4,4.0,5.2143,2202.4934,0.0,2.0,0.0,0.1804,3.5435,373.9164,2.0,0.3518,0.6604,64.565,0
626.5636,0.4576,2.4518,11.938,6402.4109,0.9926,1.2587,0.0,0.0392,4.4643,364.1454,1.6468,0.7474,0.3053,695.1525,0
414.5859,0.0,4.0,3.757,1684.777,2.0,2.0,0.0,0.0276,3.8108,464.6492,0.0,0.1821,0.5318,318.1693,0
543.735,0.0,1.0,8.5891,2344.5671,1.0,0.0,0.0,0.1064,3.004,675.5564,1.0,0.19,0.4337,490.1237,0
1140.827,0.0322,10.7939,10.0453,1384.1735,0.0,0.0,0.3102,0.0876,5.0764,529.639,0.0,0.1168,0.6686,238.444,0
594.0823,0.0,2.0,11.1708,652.2948,3.0,0.0,0.0,0.0849,1.3141,362.8177,1.0,0.4799,0.1577,30.0,0
756.7155,0.4,1.0,10.9872,200.0,1.0,0.0,0.0,0.0112,3.877,207.4425,2.0,0.2475,0.3041,282.7143,0
366.8948,0.4,2.0,13.1655,1741.4108,2.0,1.0,0.0,0.0495,3.205,271.4137,1.0,0.1622,0.308,211.009,0
766.699,0.396,1.1317,17.1412,1604.7566,4.1577,0.0,0.0,0.2317,3.5148,36.7188,1.5348,0.1462,0.0973,83.4408,0
568.6857,0.4,4.0,4.5678,2833.1311,3.0,0.0,0.0,0.1045,4.8,370.8912,2.0,0.4635,0.5535,128.7397,0
291.4077,0.4,2.0,3.7388,1441.5027,2.0,0.0,0.0,0.1304,2.766,67.0282,1.0,0.293,0.4643,59.3629,0
974.3722,0.0,1.0,1.0,420.2871,2.0,1.0,0.0,0.1394,3.4524,516.7489,2.0,0.3759,0.4003,288.4857,0
613.9951,0.7831,2.8155,3.4098,1872.7292,0.4154,0.0,0.0,0.0061,6.7578,116.9644,4.2882,0.6694,0.2687,266.6619,0
480.1888,0.4,2.0,11.0311,1986.0172,5.0,1.0,0.0,0.3,2.5131,496.9654,1.0,0.2775,0.3627,118.7999,0
760.3069,0.4,2.0,16.7787,3498.2701,2.0,0.0,1.0,0.0892,1.9312,349.3508,2.0,0.3762,0.0956,168.7961,0
628.9874,0.2639,5.7849,19.8083,2103.5312,4.9624,1.347,0.0,0.0466,0.6912,669.6352,0.0,0.2165,0.703,469.5902,0
584.5259,0.0,4.0,7.1249,4129.4226,0.0,0.0,0.0,0.206,2.583,204.9162,3.0,0.3842,0.7,331.566,1
425.4375,0.0,0.0,9.3048,1847.1012,3.0,2.0,0.0,0.0659,2.7522,456.2638,2.0,0.6,0.2718,367.3371,0
535.9012,0.7353,4.4428,12.8889,304.0075,1.6417,1.5317,0.0,0.1489,1.4588,289.4176,0.4075,0.587,0.1539,389.1715,0
1201.0994,0.512,2.7432,7.0808,1003.6977,7.0403,0.0,0.0,0.2452,1.0453,887.2875,0.6836,0.5116,0.4356,195.2092,0
843.4731,0.5121,1.5846,23.3045,3104.549,1.3743,0.0,0.0,0.0266,3.6755,195.4085,0.0,0.4244,0.6329,49.4055,0
109.1574,0.0,2.0,14.3592,2376.7622,3.0,0.0,0.0,0.057,2.0102,218.6081,0.0,0.4626,0.1353,281.8626,1
890.1464,0.0,3.0,3.3261,1029.7482,3.0,1.0,0.0,0.1265,4.1925,447.0289,2.0,0.2714,0.1776,406.4831,0
527.985,0.0,3.0,8.5267,3270.9947,1.0,1.0,0.0,0.235,1.2812,182.3097,2.0,0.2826,0.05,169.3409,0
1250.0197,0.0,5.8134,7.192,1254.3708,0.0,1.1765,1.5562,0.5805,3.442,506.244,0.0,0.272,0.9237,300.1511,0
620.4289,0.4,2.0,11.1512,1214.2726,4.0,0.0,0.0,0.2336,2.45,447.3395,0.0,0.5104,0.4995,248.211,0
900.5645,0.0,6.0,1.2942,2058.372,1.0,1.0,1.0,0.0633,1.8483,577.3433,1.0,0.2307,0.1754,404.2802,0
545.0746,0.0,2.0,10.7433,647.2779,0.0,1.0,0.0,0.0921,4.8,377.3251,1.0,0.5758,0.5222,245.8834,0
1901.4818,0.511,2.8213,8.4623,1946.5899,1.6243,1.8444,0.0,0.0969,1.9736,757.0444,0.0,0.1246,0.3278,76.3135,0
834.8646,0.7638,1.4288,1.3117,1721.7663,0.6559,0.0,0.0,0.0407,3.3663,751.0705,0.0,0.3702,0.0655,305.9203,0
606.9953,0.0,2.0,7.5926,2642.4249,3.0,1.0,0.0,0.0543,3.608,519.1355,2.0,0.6,0.5343,218.2586,0
1061.3619,0.4,3.0,6.1179,2983.4898,3.0,1.0,0.0,0.0727,1.5694,274.1531,0.0,0.3467,0.444,225.5897,0
80.0,0.4,4.0,2.9055,2038.4934,1.0,1.0,0.0,0.1222,3.7507,363.2381,1.0,0.1597,0.2711,345.4534,0
1013.0907,0.0,3.0,13.1142,1628.5682,4.0,0.0,0.0,0.0827,2.5368,386.1748,2.0,0.3143,0.3146,123.4859,0
731.0017,0.2514,0.4772,3.0782,5885.4623,0.9773,1.9862,0.0,0.0863,5.9941,985.4337,0.0,0.1605,0.836,415.8577,0
503.6854,0.4,3.0,5.0408,3714.6267,1.0,2.0,0.0,0.0908,3.1211,501.9644,2.0,0.1556,0.4121,186.446,0
495.2903,0.4,1.0,17.3462,2160.8697,5.0,2.0,0.0,0.022,4.1493,419.5497,1.0,0.1734,0.2469,247.0224,0
965.4518,0.3637,0.0,21.8052,1121.7441,1.1096,0.6203,0.0,0.0704,1.9211,524.1016,0.6249,0.2143,0.1545,64.261,0
486.2727,0.4,3.0,11.0417,1389.2228,3.0,1.0,0.0,0.247,2.5302,488.1874,1.0,0.3984,0.4023,37.0135,0
347.8175,0.5627,1.702,8.6753,4222.4646,0.9953,1.8233,0.0,0.238,0.4816,161.5459,4.0412,0.4962,0.9096,233.2358,0
748.586,0.4,2.0,14.5109,1578.1301,3.0,4.0,0.0,0.3,2.2369,416.5882,1.0,0.5517,0.4057,133.826,0
218.4163,0.4,1.0,6.3754,200.0,2.0,2.0,0.0,0.1656,1.3495,182.1035,1.0,0.3754,0.5105,410.6174,0
781.2755,0.549,0.0,9.9908,2006.978,3.6513,1.3891,0.0,0.0724,1.0582,1281.6602,3.1229,0.6275,0.2405,217.8496,0
143.547,0.0,4.0,4.6693,1578.7491,4.0,2.0,0.0,0.1112,4.8,392.0249,0.0,0.2768,0.4368,308.9104,0
565.4217,0.4,3.0,9.6942,1196.6013,2.0,0.0,0.0,0.0897,3.9165,855.7614,3.0,0.5992,0.23,112.0644,0
355.0829,0.182,5.0983,6.5045,4195.8655,1.9159,2.7449,0.0,0.2019,5.5447,542.6443,0.0,0.2251,0.9132,511.7662,0
300.9999,0.0,0.0,4.3034,2471.3857,0.0,1.0,0.0,0.0375,3.8244,273.2704,0.0,0.5878,0.4609,432.3903,1
310.8792,0.4,1.0,12.7919,1339.5994,2.0,1.0,0.0,0.0039,3.8686,295.3943,3.0,0.4473,0.3764,211.5688,1
284.4964,0.4,3.0,4.6336,200.0,3.0,0.0,0.0,0.1484,2.8933,997.2424,0.0,0.3321,0.2579,107.6138,0
488.3749,0.1033,3.0062,1.9488,8086.6658,0.6953,0.5323,0.0,0.2096,4.5584,686.7722,4.9338,1.1245,0.6185,68.1333,0
706.748,0.5271,0.0,6.9296,1226.7791,1.5098,0.0,0.0,0.1112,5.5378,705.0216,0.0,0.1772,0.162,112.6451,0
1169.9165,0.699,4.2391,12.8847,3246.528,1.2636,1.2653,0.0,0.0701,2.012,194.8704,4.0246,0.237,0.4907,309.341,0
339.8473,0.4,2.0,10.0758,200.0,3.0,1.0,0.0,0.2024,3.4253,569.0274,0.0,0.4872,0.2071,298.1625,0
801.5555,0.4,1.0,11.598,3448.2668,4.0,1.0,0.0,0.0106,1.5397,544.3359,2.0,0.3568,0.2708,154.6799,0
698.1219,0.0,1.0,11.7493,1384.0097,5.0,0.0,0.0,0.1596,1.2641,660.2039,0.0,0.3626,0.3354,303.7429,1
625.3345,0.4,1.0,10.8246,573.5722,2.0,2.0,0.0,0.0137,3.7995,491.8777,0.0,0.5207,0.4857,203.2271,0
340.1314,0.564,2.1912,18.1246,229.6318,2.2128,0.0,0.0,0.2233,5.2211,607.9658,5.6313,0.9613,0.603,338.157,0
121.6812,0.312,3.5767,10.3498,790.6245,3.6905,1.7348,0.0,0.2002,5.7412,362.9297,0.0,0.2489,0.2117,291.0492,0
226.5099,0.4,3.0,6.7687,2805.7554,2.0,1.0,0.0,0.0312,4.8,592.5471,1.0,0.3476,0.19,174.8243,0
590.2927,0.0,2.0,9.2016,3284.9241,4.0,0.0,0.0,0.005,3.7075,270.8446,2.0,0.3479,0.2162,183.4071,0
673.0587,0.0,0.0,1.0,1637.3515,0.0,0.0,0.0,0.0814,3.5216,543.9552,0.0,0.3457,0.3321,195.2375,0
791.5213,0.4,1.0,7.6857,2242.3602,3.0,1.0,0.0,0.226,2.8553,410.6282,4.0,0.163,0.4304,241.5831,0
